domain,price
volcanoarticles.xyz,error: 
volks.jp,error: 
volumesbooks.com,error: 
volvotechinfo.com,error: 
vonbeau.com,error: 
votecrystalnow.org,error: 
vox.com,error: 
vrchat.com,error: 
vrmoo.net,error: 
vsl.ai,error: 
vsp.com,error: 
vtk9.com,error: 
vykix.com,error: 
wagyushop.com,error: 
waketech.edu,error: 
waldendata.com,error: 
wall-art.fr,error: 
wanikani.com,error: 
wargaming.net,error: 
warmane.com,error: 
warp.net,error: 
warreliefukraine.com,error: 
warrencountyva.gov,error: 
warrentonva.gov,error: 
warriorwomanfitness.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7fc0670>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
washingtonserverpermit.com,error: 
watchbuys.com,error: 
watertribe.com,error: 
wattpad.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43bc2fd720>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
wattshealth.org,error: 
waveformlighting.com,error: 
wavelandga.com,error: 
wavemovies.com,error: 
wavgrind.com,error: 
wavywireless.com,error: 
waxy.org,error: 
wayfair.com,error: 
waynestock.com,error: 
waysidemusic.com,error: 
wcoforever.tv,error: 
wconcept.com,error: 
wearenova.ai,error: 
wearetheunitedstates.org,error: 
webcamera.io,error: 
webdirectbrands.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7bd0880>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
webinterpret.com,error: 
webkul.com,error: 
webstore.com,error: 
wegotthebeatsrecordstore.com,error: 
weights.gg,error: 
weldingstore.com,error: 
weldpro.shop,error: 
wellnessbriefs.com,error: 
wenxuecity.com,error: 
west.xyz,error: 
westonvillagestore.com,error: 
westtexasrehab.org,error: 
wewantpicks.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad429930>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
wewatchyourwebsite.com,error: 
whataburger.com,error: 
whatnot.com,error: 
whentowork.com,error: 
whimsical.com,error: 
wholecowstgp.com,error: 
whooshstream.com,error: 
wicked-shop.com,error: 
wigisfashion.com,error: 
wikifeet.com,error: 
wikihow.com,error: 
wikileaks.org,error: 
wikimediafoundation.org,error: 
wineinsiders.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43bc0b4bb0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
wingstop.com,error: 
wingsupply.com,error: 
wisecleaner.com,error: 
wish.org,error: 
wishque.com,error: 
with.pink,error: 
withdara.com,error: 
withdata.com,error: 
witherhosting.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7b73d00>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
withgifts.com,error: 
withlocals.com,error: 
withreach.com,error: 
wittmerrejuvenationclinic.com,error: 
wivb.com,error: 
wixmp.com,error: 
wizardpins.com,error: 
wm.com,error: 
wmpllc.org,error: 
wolverine.com,error: 
womenaresacredcampaign.com,error: 
womenspeak.shop,error: 
wooninjas.com,error: 
wordmasteracademy.net,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d73c51e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
workschedule.app,error: 
worldofwallpaper.com,error: 
worldtimebuddy.com,error: 
wowvendor.com,error: 
wpengine.com,error: 
wretched.org,error: 
wtatv.com,error: 
wuffes.com,error: 
wustl.edu,error: 
wwbw.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d781a3b0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
wwfc.com,error: 
wwhardware.com,error: 
wwnlive.com,error: 
www-onlinevideoconverter.pro,error: 
wyflac.com,error: 
wyldwoodcreative.com,error: 
x-aviation.com,error: 
x-raypad.com,error: 
x5mop.com,error: 
xam.nu,error: 
xbots.io,error: 
xenonpro.com,error: 
xentain.com,error: 
xgamingserver.com,error: 
xsnews.nl,error: 
xtramath.org,error: 
xtremehosters.com,error: 
yangda.de,error: 
ybn-ls.io,error: 
yellowmedicinereviewstore.com,error: 
yexchange.org,error: 
ylva-publishing.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6da1840>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
yoohal.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d66c9e70>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
yopbeautys.com,error: 
yosemite.edu,error: 
youngla.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7b58670>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
yourbrandingphotographer.com,error: 
yourcourts.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7411750>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
yourfonts.com,error: 
yourmusiccrate.com,error: 
yumiko.com,error: 
yummygold.com,error: 
z3window.com,error: 
zapendurance.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6e82ec0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
zebraweb.org,error: 
zeedrop.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d65a3c70>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
zenfolio.com,error: 
zerbee.com,error: 
zhangsuch.site,error: 
zinff.com,error: 
zingfit.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d623e590>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
zionsbank.com,error: 
ziprecruiter.com,error: 
znaturalfoods.com,error: 
zohopublic.com,error: 
zotacstore.com,error: 
zotlo.com,error: 
sennheiser-hearing.com,error: 
smmcpan.com,error: 
infiniteworlds.app,error: 
animelon.com,error: 
etbookservice.com,error: 
planetreg.com,error: 
sys4net.com,error: 
vinafix.com,error: 
kwon.com,error: 
ddtstore.com,error: 
hostarmada.com,error: 
ascendviral.com,error: 
asketchoffaith.com,error: 
cadjewelryschool.com,error: 
chinesemetasoft.com,error: 
clouvider.uk,error: 
danfoss.com,error: 
kirstein.de,error: 
kompas.com,error: 
kompas.tv,error: 
shopee.id,error: 
talkdirtyai.com,error: 
luzuk.com,error: 
minimstyle.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6eba830>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
panas.pro,error: 
pelajar.pro,error: 
produbanco.ec,error: 
tiendamia.com,error: 
worldpackers.com,error: 
cashcow.il,error: 
dyno-chiptuningfiles.com,error: 
cceditors.ca,error: 
host-stage.net,error: 
vacaymatic.com,error: 
graduateaffairs.com,error: 
topsteptrader.com,error: 
choco-up.com,error: 
sellauth.com,error: 
welcomevips.com,error: 
cnv.com,error: 
wifiman.com,error: 
builtbybit.com,error: 
eucapil-shop.com,error: 
klm.cz,error: 
poiatti.it,error: 
ssmstoolspack.com,error: 
alessandraamoroso.it,error: 
barcelonaled.com,error: 
soliver.de,error: 
farmaciasoccavo.it,error: 
aboutyou.fr,error: 
samsung.com,error: 
elbphilharmonie.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad153070>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
conalco.de,error: 
jetpens.com,error: 
autobatterienbilliger.de,error: 
gotranscript.com,error: 
sportler.com,error: 
pixelfederation.com,error: 
carsales.au,error: 
interflora.uk,error: 
ndhkpay.com,error: 
d2jsp.org,error: 
ally.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d722eda0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
wardow.com,error: 
fotoparadies.de,error: 
interflora.fr,error: 
ionos.com,error: 
onbuy.com,error: 
veto-tierschutz.de,error: 
cardcom.solutions,error: 
bergzeit.de,error: 
roglobal.com,error: 
nkon.nl,error: 
fahrrad-xxl.de,error: 
mima.de,error: 
sportium.es,error: 
eflorist.uk,error: 
jlcpcb.com,error: 
angelsport.de,error: 
espressotoscano.it,error: 
ebay.ch,error: 
interbank.pe,error: 
dawayo.de,error: 
online-karte.com,error: 
veezi.com,error: 
f-w-o.com,error: 
die-beraterapotheke.de,error: 
laredoute.fr,error: 
kistania.com,error: 
roughcountry.com,error: 
qantas.com,error: 
zinzino.com,error: 
baidu.com,error: 
rausgegangen.de,error: 
traxsource.com,error: 
cellpointmobile.net,error: Cannot connect to host cellpointmobile.net:443 ssl:default [No address associated with hostname]
esunbank.tw,error: 
fxdreema.com,error: 
pexda.com,error: 
sensilab.it,error: 
musicazone.com,error: 
stockx.com,error: 
filestore.to,error: 
77onlineshop.de,error: 
derbackprofi.at,error: 
hardloop.at,error: 
mediaset.it,error: 
medumio.de,error: 
uwinnipeg.ca,error: 
vertbaudet.at,error: 
iloveleads.br,error: 
inovhost.com,error: 
masvision.mx,error: 
runewealth.com,error: 
ewelink.cc,error: 
adinaplastelina.com,error: 
alinma.com,error: 
altmaiztu.com,error: 
amiami.com,error: 
azure.com,error: 
blackbox.ai,error: 
cyberfolks.ro,error: 
elflamencovive.com,error: 
finestweb.eu,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d62372e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
ihramcenter.com,error: 
matwproject.org,error: 
mofa.sa,error: 
prodigi.com,error: 
taf3elat.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6ebe230>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
witanime.biz,error: 
casadocodigo.br,error: 
coveringrepository.com,error: 
doramogo.com,error: 
dragon.mu,error: 
ducatimilano.com,error: 
gr8.com,error: 
hoangbaokhoa.com,error: 
linearicons.com,error: 
livoltek-portal.com,error: 
mangaschan.net,error: 
meupatrocinio.com,error: 
mjailton.br,error: 
nomercy.br,error: 
pichau.br,error: 
pixelexpand.com,error: 
softhost.br,error: 
viajabox.com,error: 
peoplesfundraising.com,error: 
perfectdiettracker.com,error: 
printed.com,error: 
promotemyplace.com,error: 
remediesbyros.com,error: 
scentventure.dog,error: 
searchword.xyz,error: 
shetlandwebcams.com,error: 
signalskyline.com,error: 
singingspheres.net,error: 
soton.uk,error: 
studiospares.com,error: 
syrinscape.com,error: 
therai.uk,error: 
timco.uk,"error: Cannot connect to host timco.uk:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'timco.uk'. (_ssl.c:1017)"")]"
topperzstore.uk,error: 
turkseries.co,error: 
unableton.com,error: 
wallester.com,error: 
wezlew.com,error: 
wowcher.uk,error: 
wpzone.co,error: 
epapoutsia.gr,error: 
viraltalesai.com,error: 
behr-mobile.eu,error: 
codefling.com,error: 
lokmuseum.de,error: 
payflip.be,error: 
saxoprint.be,error: 
studypool.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad428370>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
4windsmj.com,error: 
labanquepostale.fr,error: 
mirakl.net,error: 
cesarenori.fr,error: 
dutchlabelshop.com,error: 
kucoin.com,error: 
lazyagencyowner.com,error: 
mariolueddemann.com,error: 
mojaoprema.si,error: 
paintshoppro.com,error: 
xaccel-codec.com,error: 
babycenter.si,error: 
baeldung.com,error: 
basschat.uk,error: 
bimed.si,error: 
bucalo.eu,error: 
bukla.si,error: 
dvdmediji.com,error: 
eubioma.si,error: 
eurogarden.eu,error: 
hemi-sync.com,error: 
jboss.org,error: 
jessyss.si,error: 
lisca.si,error: 
loksse.si,error: 
mikstone.com,error: 
ociostock.com,error: 
primus.si,error: 
airsofttrader.nz,error: 
authorityhacker.com,error: 
awarenessplace.com,error: 
bayardmagazines.sg,error: 
click2sell.eu,error: 
dougscripts.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d74fa710>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
eventbrite.nl,error: 
eventbrite.sg,error: 
fortytwo.sg,error: 
fykenature.org,error: 
gmarket.kr,error: 
google.sg,error: 
himawaribags.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43bc3b32e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
hungrybbq.com,error: 
klm.sg,error: 
lojaglamourosa.com,error: 
luckyonesie.com,error: 
mensa.sg,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d722eb90>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
modetti.com,error: 
namecardonline.com,error: 
nparks.sg,error: 
onwardfly.com,error: 
oround.com,error: 
oung.sg,error: 
perdisco.com,error: 
posb.sg,error: 
propertyguru.sg,error: 
revolutionise.au,error: 
singaporeexpats.com,error: 
sisv.sg,error: 
stamps-maker.com,error: 
starcitygames.com,error: 
thefrostedchick.sg,error: 
truechiropractic.sg,error: 
feedspy.net,error: 
mostaql.com,error: 
100dek.il,error: 
acasystems.com,error: 
adashot.il,error: 
allbikes.il,error: 
anonymoustext.com,error: 
atzmut.org,error: 
balcar.il,error: 
bathmatedirect.com,error: 
beit-chabad.org,error: 
coffeedeals.il,error: 
colondess.com,error: 
coolibuy.com,error: 
crispy-sub.il,error: 
datacheck.il,error: 
dyson.il,error: 
establishedtitles.com,error: 
eventbuzz.il,error: 
extendoffice.com,error: 
eztvstatus.org,error: 
factory54.il,error: 
fanan2speak.com,error: 
flycart.org,error: 
freecontrolweb.com,error: 
get-huusk.com,error: 
gocredit.il,error: 
golfkids.il,error: 
greeninvoice.il,error: 
herokuapp.com,error: 
hiebooks.com,error: 
hillula.il,error: 
ifreelance.il,error: 
iherb.com,error: 
iscout.club,error: 
israelhayom.il,error: 
kapruka.com,error: 
leket.org,error: 
line.biz,error: 
maccosmetics.il,error: 
mcdonalds.il,error: 
metav.il,error: 
mitochgdila.il,error: 
morse-pc.com,error: 
mydigital.il,error: 
myforexvps.com,error: 
ncgtechnology.com,error: 
novakidschool.com,error: 
o-pharm.il,error: 
optics-pro.com,error: 
originalkeystore.com,error: 
paisplus.il,error: 
pandazzz.il,error: 
penimaster.com,error: 
ravpage.il,error: 
ripud4u.il,error: 
sahut.il,error: 
sailing-asterix.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d6e96290>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
serverdo.in,error: 
shootproof.com,error: 
siman-kria.il,error: Cannot connect to host siman-kria.il:443 ssl:default [Name or service not known]
squash.tv,error: 
steimatzky.il,error: 
teva-bair.il,error: 
tevabari.il,error: 
twinings.uk,error: 
vans.il,error: 
vipri.il,error: 
vp4.me,error: 
walla.il,error: 
webcare360.com,error: 
xcraft.ru,error: 
yad2.il,error: 
airasia.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d798d960>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
blackturtledive.com,error: 
checkout-x.com,error: 
fdownloader.net,error: 
hexometer.com,error: 
hsbcnet.com,error: 
imgbb.com,error: 
isme.org,error: 
messagenet.com,error: 
mydash.one,error: 
paiza.jp,error: 
pttep.com,error: 
sarkarseo.com,error: 
smartbooking-pro.com,error: 
soundhouse.jp,error: 
thetransfercode.com,error: 
topuplive.com,error: 
torpedotraffic.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad2534c0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
afilio.de,error: 
anndora.de,error: 
b4it.org,error: 
batt24.fr,error: 
bawa-restaurant-duisburg.de,error: 
besserladen.de,error: 
bresser.de,error: 
bungiestore.com,error: 
burgerfactory.de,error: 
bushpappa.nl,error: 
dajiangyou.eu,error: 
db-fahrpreisnacherhebung.de,error: 
dealbilliger.com,error: 
dedipass.com,error: 
dollsclub.de,error: 
dtf-king.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7e7e980>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
edesma.de,error: 
plantstemcells.com,error: 
postarchivefaction.com,error: 
pr0gramm.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d931a9b0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
primuss.de,error: 
rendo-shrimp.de,error: 
rhinoshield.de,error: 
roadrunnerpizza.de,error: 
schwimmbaeder-fulda.de,error: 
sevdesk.de,error: 
shiro-berlin.de,error: 
shirtee.com,error: 
sicknoiseinstruments.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ad16de10>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
sparkasse-essen.de,error: 
sparkasse-mittelthueringen.de,error: 
speakeasysprachzeug.de,error: 
speicher.de,error: 
spieleland-tickets.de,error: 
sprint24.fr,error: 
tmphilatelie.com,error: 
verlag-hausundgrund.de,error: 
vibrantblueoils.com,error: 
vitafy.de,error: 
vwkaeferersatzteile.de,error: 
wall-art.de,error: 
web.de,error: 
weekview.de,error: 
wohnungsgeberbestätigung.org,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d901fd90>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
yoga-purnima.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d724c5b0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
embossify.com,error: 
european-resilience.org,error: 
jk-events.de,error: 
kox.moe,error: 
onlineapo.at,error: 
com.be,error: 
amway.pt,error: 
google.pt,error: 
sephora.pt,error: 
parapsihopatologija.com,error: 
trust.zone,error: 
doreandrose.com,error: 
henull.com,error: 
jauce.com,error: 
abc.au,error: 
absolutemmathailand.com,error: 
andreika.com,error: 
angusrobertson.au,error: 
artist-jessicabutler.com,error: 
automotivesuperstore.au,error: 
biginjap.com,error: 
bikesales.au,error: 
bodhi.au,error: 
bondiboost.au,error: 
buymyplace.au,error: 
camerahouse.au,error: 
cloudcone.com,error: 
costumebox.au,error: 
dicksmith.au,error: 
ds.network,error: 
eventbrite.au,error: 
farmertec.com,error: 
freeze64.com,error: 
gameology.au,error: 
hometeamgamedev.com,error: 
hydeparkmc.com,error: 
kasynparts.com,error: 
kokoblack.com,error: 
lackofcolor.au,error: 
legear.au,error: 
mbcv.au,error: 
mhaproducts.au,error: Cannot connect to host mhaproducts.au:443 ssl:default [Name or service not known]
mouse-sensitivity.com,error: 
news.au,error: 
optimalprint.au,error: 
phinkotechnology.au,error: 
photobookaustralia.au,error: 
pitviper.au,error: 
prettylittlething.au,error: 
rfmodules.au,error: 
rockymountainsounds.com,error: 
ruffsociety.au,error: Cannot connect to host ruffsociety.au:443 ssl:default [Name or service not known]
russiantactical.com,error: 
saveonit.au,error: 
schf.au,error: 
sharktech.net,error: 
shaukatkhanum.au,error: 
simabrand.com,error: 
stuckonyou.com,error: 
studiokirby.au,error: 
theage.au,error: 
theluxurycloset.com,error: 
tintingsupplies.au,error: 
toyscentral.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d69660e0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
tradeys.au,error: 
ultimix.com,error: 
westpac.au,error: 
woodworkersxs.au,error: 
workwearclothingonline.au,error: 
praxispay.com,error: 
uevora.pt,error: 
billit.be,error: 
brookstone.com,error: 
hmtrstore.com,error: 
moparpartsgiant.com,error: 
nickhernbooks.uk,error: 
printscometrue.com,error: 
sheglam.com,error: 
themealdb.com,error: 
cs-boost.lt,error: 
eurosport.ro,error: 
food.je,error: 
betwaycasino.be,error: 
gls-one.be,error: 
mouser.be,"error: Cannot connect to host mouser.be:443 ssl:True [SSLCertVerificationError: (1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mouser.be'. (_ssl.c:1017)"")]"
myposter.be,error: 
streamradio.fr,error: 
verfbestelsite.nl,error: 
google.bg,error: 
kicklex.lat,error: 
turnermotorsport.com,error: 
winbank.gr,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d79eff10>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
hardtunes.com,error: 
karmanow.com,error: 
curefip.com,error: 
dioptra.gr,error: 
ogimarketingsystem.com,error: 
otc-publishing.com,error: 
otoy.com,error: 
ourglobalidea.com,error: 
eftinternational.org,error: 
khabarcgnews.com,error: 
nutriprofits.com,error: 
prosperaenergy.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43ac810040>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
tinyinstaller.top,error: 
viasky.co,error: 
copytrans.net,error: 
shoptly.com,error: 
blacksaltaudio.com,error: 
jmsong.net,error: 
mountfile.net,error: 
bitwarden.com,error: 
abyssproxyshop.com,error: 
bonsaiboy.com,error: 
buscontrol.eu,error: 
fullsendcomps.com,error: 
organixx.com,error: 
protothema.gr,error: 
spypoint.com,error: 
syhost.ch,error: 
tropicalserver.com,error: 
3dhub.gr,error: 
pnc.com,error: 
besserdampfen.de,error: 
commonsplace.de,error: 
glossybox.de,error: 
kunstpark-shop.de,error: 
sanundo.de,error: 
unicef.de,error: 
utryme.com,error: 
neubox.com,error: 
batterie24.de,error: 
citrusaurora.com,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d729baf0>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
filmpalast.de,error: 
bw-online-shop.com,error: 
freee.jp,error: 
reinigungsberater.de,error: 
travelmanager.software,error: 
pokerstars.it,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7fb3c70>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
headcare.co,error: 
kalat.world,error: 
pitneybowes.com,error: 
unicef.it,error: 
surveyjunkie.com,error: 
poco.de,error: 
farmaeurope.eu,error: 
quickpay.net,error: 
voices.com,error: 
godlike.host,error: 
fleurop.de,error: 
pirateking.online,error: 
ab-m.de,error: 
abiliware.de,error: 
aquablade.de,error: 
artist-production.de,error: 
asiamami.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43aef17d30>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
automodelle-hoeing.de,error: 
badcompany.biz,error: 
bakerstreetsb.de,error: 
bastei.de,error: 
bb-entertainia.de,error: 
beschlaegemarkt.de,error: 
bines-shop.com,error: 
bioprophyl.de,error: 
blue-tree.dog,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d62ff100>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
bmv-medien.de,error: 
bogensportwelt.de,error: 
brecht-gym.de,error: 
candiles-shop.de,"[HTTP API price extraction error: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /price-extract (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f43d7821480>: Failed to establish a new connection: [Errno 111] Connection refused'))]"
cast-outlet.com,error: 
charmeprofumeriamolfetta.it,error: 
cortexpower.de,error: 
admiralsports.shop,error: 
agora-zw.gr,error: 
airfrance.gr,error: 
allaboutshoes.com,error: 
allyouwant.gr,error: 
apothiki365.gr,error: 
bentailor.gr,error: 
brandsgalaxy.gr,error: 
car.gr,error: 
cartridgeworld.gr,error: 
dvdtourkika.gr,error: 
e-fresh.gr,error: 
etejo.com,error: 
ets2.gr,error: 
eurobank.gr,error: 
fantasy-shop.gr,error: 
favela.gr,error: 
gardenoflife.de,error: 
gatesplus.au,error: 
gomez.gr,error: 
home-biology.gr,error: 
hopkamat.com,error: Cannot connect to host hopkamat.com:443 ssl:default [Name or service not known]
hosiho.com,error: 
ikea.gr,error: 
itsonlyarts.com,error: 
jeffnippard.com,error: 
modivo.gr,error: 
moutakis.gr,error: 
pdf24.org,error: 
petshop4u.gr,error: 
potrefashion.gr,error: 
profitstore.gr,error: 
